$V02
1729904089,A,21.033519,105.780311,1100,944,0,85,40,0,0,0,0
1729904091,A,21.033705,105.780348,1000,1000,0,89,45,0,0,0,0
1729904092,A,21.033798,105.780366,900,1055,2,85,39,0,0,0,0
1729904094,A,21.033993,105.780398,800,1111,2,90,44,0,0,0,0
1729904095,A,21.034095,105.780415,800,1138,-2,85,40,0,0,0,0
1729904097,A,21.034305,105.780450,900,1194,-3,88,46,0,0,0,0
1729904098,A,21.034413,105.780469,900,1194,3,92,39,0,0,0,0
1729904100,A,21.034623,105.780508,1000,1111,7,91,36,0,0,0,0
1729904101,A,21.034723,105.780525,800,1083,-4,84,34,0,0,0,0
1729904102,A,21.034819,105.780540,800,1027,-1,91,34,0,0,0,0
1729904104,A,21.035000,105.780573,1000,972,-2,92,32,0,0,0,0
1729904105,A,21.035086,105.780590,1000,944,-3,83,30,0,0,0,0
1729904107,A,21.035247,105.780623,1100,861,0,88,34,0,0,0,0
1729904108,A,21.035323,105.780639,1100,833,0,90,35,0,0,0,0
1729904110,A,21.035462,105.780667,900,694,8,94,28,0,0,0,0
1729904111,A,21.035521,105.780678,1000,611,-2,94,28,0,0,0,0
1729904113,A,21.035610,105.780694,900,388,3,89,42,0,0,0,0
1729904114,A,21.035647,105.780700,600,388,1,90,45,0,0,0,0
1729904115,A,21.035684,105.780703,300,416,10,87,43,0,0,0,0
1729904117,A,21.035766,105.780699,34800,444,24,87,43,0,0,0,0
1729904118,A,21.035806,105.780687,33600,472,13,86,37,0,0,0,0
1729904120,A,21.035885,105.780650,33800,388,18,91,38,0,0,0,0
1729904121,A,21.035916,105.780637,33400,361,5,85,38,0,0,0,0
1729904123,A,21.035977,105.780598,32200,388,3,88,29,0,0,0,0
1729904124,A,21.035992,105.780577,31600,277,16,90,31,0,0,0,0
1729904126,A,21.036000,105.780562,30700,83,16,90,36,0,0,0,0
1729904127,A,21.035980,105.780566,16900,111,12,86,43,0,0,0,0
1729904129,A,21.035908,105.780566,17900,500,-5,76,45,0,0,0,0
1729904130,A,21.035848,105.780535,18900,666,-3,91,46,0,0,0,0
1729904131,A,21.035781,105.780528,18800,694,-1,92,42,0,0,0,0
1729904133,A,21.035641,105.780513,18500,694,-1,90,44,0,0,0,0
1729904134,A,21.035569,105.780505,18500,722,-2,92,42,0,0,0,0
1729904136,A,21.035415,105.780489,18400,777,0,85,40,0,0,0,0
1729904137,A,21.035338,105.780478,18800,805,1,89,43,0,0,0,0
1729904139,A,21.035176,105.780448,18900,861,-3,87,40,0,0,0,0
1729904140,A,21.035093,105.780432,18800,861,0,86,45,0,0,0,0
1729904141,A,21.035006,105.780413,18800,888,3,88,42,0,0,0,0
1729904143,A,21.034829,105.780374,18900,916,0,87,35,0,0,0,0
1729904144,A,21.034737,105.780350,18900,916,0,92,36,0,0,0,0
1729904146,A,21.034563,105.780307,18800,833,-3,88,36,0,0,0,0
1729904147,A,21.034481,105.780284,18900,833,-2,91,35,0,0,0,0
1729904149,A,21.034321,105.780234,18900,777,-1,88,37,0,0,0,0
1729904150,A,21.034244,105.780209,18900,750,-1,86,33,0,0,0,0
1729904152,A,21.034094,105.780154,18900,666,0,90,31,0,0,0,0
1729904153,A,21.034028,105.780132,18900,638,1,84,41,0,0,0,0
